siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-04 07:00",39
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 07:00",41
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 07:00",8.5
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 07:00",0.4
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 07:00",8
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 07:00",2.04
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 07:00",0.03
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 07:00",9.2
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 07:00",35
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 07:00",12.2
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 07:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 07:00",2
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 07:00",24
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-04 07:00",66
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 07:00",8
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 07:00",35
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 07:00",2.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 07:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-04 07:00",41
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 07:00",48
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 07:00",4.3
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 07:00",0.8
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 07:00",3
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 07:00",2.04
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 07:00",6.7
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 07:00",29
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 07:00",12.2
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 07:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 07:00",2
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 07:00",16
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-04 07:00",70
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 07:00",5.6
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 07:00",30
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 07:00",1.4
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 07:00",0.21
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-04 07:00",43
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 07:00",52
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 07:00",7.6
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 07:00",2
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 07:00",5
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 07:00",2.09
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 07:00",0.03
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 07:00",8.8
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 07:00",53
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 07:00",13.2
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 07:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 07:00",2.06
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 07:00",27
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-04 07:00",70
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 07:00",8.8
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 07:00",53
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 07:00",1
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 07:00",0.31
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-04 07:00",35
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 07:00",11
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 07:00",8.1
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 07:00",1.3
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 07:00",6
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 07:00",2.11
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 07:00",0.03
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 07:00",3.1
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 07:00",36
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 07:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 07:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 07:00",2.08
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 07:00",10
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-04 07:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 07:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 07:00",
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 08:00",2.04
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 08:00",0.7
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 08:00",0.37
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-04 08:00",37
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 08:00",34
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 08:00",11.7
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 08:00",1.3
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 08:00",10
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 08:00",2.13
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 08:00",0.06
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 08:00",3.2
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 08:00",24
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 08:00",13.1
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 08:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 08:00",2.06
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 08:00",16
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-04 08:00",62
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 08:00",2.8
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 08:00",22
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 08:00",1.8
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 08:00",0.28
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-04 08:00",40
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 08:00",48
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 08:00",10
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 08:00",0.9
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 08:00",9
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 08:00",2.06
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 08:00",0.04
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 08:00",9.7
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 08:00",39
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 08:00",12.8
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 08:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 08:00",2.02
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 08:00",26
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-04 08:00",60
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 08:00",8.7
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 08:00",38
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 08:00",2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 08:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-04 08:00",42
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 08:00",54
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 08:00",4.9
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 08:00",0.9
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 08:00",4
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 08:00",0.03
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 08:00",7.3
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 08:00",29
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 08:00",13
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 08:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 08:00",2.02
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 08:00",18
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-04 08:00",65
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 08:00",6.4
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 08:00",30
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 08:00",1.7
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 08:00",0.22
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-04 08:00",44
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 08:00",61
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 08:00",7.9
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 08:00",2
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 08:00",5
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 08:00",2.12
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 08:00",0.05
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 08:00",9.4
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 08:00",51
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 08:00",13.7
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 08:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 08:00",2.06
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 08:00",32
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-04 08:00",66
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 08:00",8.6
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 08:00",53
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 08:00",1.1
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 08:00",0.33
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-04 08:00",36
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 08:00",26
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 08:00",9.4
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 08:00",1.8
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 08:00",7
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 08:00",2.12
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 08:00",0.04
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 08:00",4
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 08:00",84
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 08:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 08:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 08:00",2.08
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 08:00",16
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-04 08:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 08:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 08:00",
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 09:00",21
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 09:00",0.8
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 09:00",0.36
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-04 09:00",37
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 09:00",40
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 09:00",12.9
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 09:00",1.8
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 09:00",11
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 09:00",2.17
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 09:00",0.09
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 09:00",2.9
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 09:00",23
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 09:00",14.1
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 09:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 09:00",2.08
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 09:00",19
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-04 09:00",57
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 09:00",2.8
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 09:00",26
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 09:00",1.5
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 09:00",0.3
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-04 09:00",42
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 09:00",36
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 09:00",8.3
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 09:00",1.2
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 09:00",7
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 09:00",2.08
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 09:00",0.06
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 09:00",7.5
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 09:00",41
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 09:00",14.1
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 09:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 09:00",2.02
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 09:00",25
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-04 09:00",56
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 09:00",7.7
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 09:00",39
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 09:00",2.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 09:00",0.31
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-04 09:00",43
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 09:00",57
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 09:00",6
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 09:00",1.2
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 09:00",4
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-04 09:00",
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 09:00",2.06
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 09:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 09:00",
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 09:00",0.04
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 09:00",5.3
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 09:00",28
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 09:00",13.6
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 09:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 09:00",2.02
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 09:00",23
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-04 09:00",60
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 09:00",6.4
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 09:00",35
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 09:00",1.8
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 09:00",0.24
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-04 09:00",45
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 09:00",79
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 09:00",8.4
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 09:00",2.4
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 09:00",6
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 09:00",2.12
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 09:00",0.04
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 09:00",8.4
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 09:00",40
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 09:00",13.9
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 09:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 09:00",2.08
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 09:00",36
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-04 09:00",63
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 09:00",8.2
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 09:00",45
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 09:00",1.1
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 09:00",0.34
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-04 09:00",36
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 09:00",39
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 09:00",10.4
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 09:00",2.3
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 09:00",8
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 09:00",2.14
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 09:00",0.05
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 09:00",2.8
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 09:00",38
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 09:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 09:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 09:00",2.09
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 10:00",
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 10:00",0.7
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 10:00",0.36
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-04 10:00",38
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 10:00",x
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 10:00",12
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 10:00",2.2
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 10:00",9
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 10:00",2.14
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 10:00",0.08
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 10:00",1.4
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 10:00",336
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 10:00",16.2
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 10:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 10:00",2.06
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 10:00",x
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-04 10:00",52
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 10:00",1.3
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 10:00",11
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 10:00",1.5
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 10:00",0.3
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-04 10:00",44
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 10:00",39
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 10:00",7.3
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 10:00",1
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 10:00",6
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 10:00",2.09
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 10:00",0.06
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 10:00",6.8
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 10:00",31
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 10:00",15.6
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 10:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 10:00",2.02
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 10:00",27
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-04 10:00",53
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 10:00",6.3
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 10:00",39
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 10:00",2.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 10:00",0.31
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-04 10:00",44
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 10:00",55
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 10:00",6.8
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 10:00",1.4
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 10:00",5
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 10:00",2.06
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 10:00",0.04
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 10:00",5.1
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 10:00",41
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 10:00",16.1
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 10:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 10:00",2.02
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 10:00",20
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-04 10:00",55
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-04 10:00",4.8
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-04 10:00",39
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-04 10:00",2.1
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-04 10:00",0.25
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-04 10:00",47
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-04 10:00",87
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-04 10:00",10.3
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-04 10:00",3.1
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-04 10:00",7
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-04 10:00",2.1
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-04 10:00",0.04
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-04 10:00",9.1
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-04 10:00",37
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-04 10:00",15.3
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-04 10:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-04 10:00",2.06
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-04 10:00",33
