Date,kpt,Temperature,Humidity,Rain,day_week,Hour,label
2024/10/25,402.5,28.3,76,0,5,10,1
2024/10/25,375,29.8,71,0,5,11,1
2024/10/25,386.5,29.9,73,0,5,12,1
2024/10/25,447,30,72,0,5,13,1
2024/10/25,590.25,29.1,76,0,5,14,1
2024/10/25,657.75,28.6,79,0,5,15,1
2024/10/25,628.5,28.1,85,0,5,16,1
2024/10/25,596.5,27.3,89,0,5,17,1
2024/10/25,558.75,27.2,90,0,5,18,1
2024/10/25,537.5,27.1,92,0,5,19,1
2024/10/25,519.25,27.4,91,0,5,20,1
2024/10/25,501.75,27.3,91,0,5,21,1
2024/10/25,497.25,27,92,0,5,22,1
2024/10/25,483.5,26.7,93,0,5,23,1
2024/10/26,449,26.5,94,0,6,0,2
2024/10/26,437.75,26.4,91,0,6,1,2
2024/10/26,479.5,26.2,92,0,6,2,2
2024/10/26,439,26.2,92,0,6,3,2
2024/10/26,401.75,26.3,92,0,6,4,2
2024/10/26,396.25,26.3,92,0,6,5,2
2024/10/26,392.75,26.3,92,0,6,6,2
2024/10/26,359.25,26.4,92,0,6,7,2
2024/10/26,367,27,95,0,6,8,2
2024/10/26,271.75,27.6,92,0,6,9,2
2024/10/26,268,28,90,0,6,10,2
2024/10/26,262.75,29,85,0,6,11,2
2024/10/26,194.75,29.5,79,0,6,12,2
2024/10/26,259,28.7,82,0,6,13,2
2024/10/26,376.25,27.9,87,0,6,14,2
2024/10/26,462.5,27.8,88,0,6,15,2
2024/10/26,463.5,27,90,0,6,16,2
2024/10/26,471.5,26.6,93,0,6,17,2
2024/10/26,453,26.5,95,0,6,18,2
2024/10/26,445.25,26.4,91,0,6,19,2
2024/10/26,479.75,26.5,91,0,6,20,2
2024/10/26,457,26.3,91,0,6,21,2
2024/10/26,466.75,26.2,92,0,6,22,2
2024/10/26,448.5,26,92,0,6,23,2
2024/10/27,433.75,26.1,92,0,0,0,2
2024/10/27,410.5,26.2,91,0,0,1,2
2024/10/27,435,26.4,91,0,0,2,2
2024/10/27,379.5,26.2,91,0,0,3,2
2024/10/27,375.5,26,92,0,0,4,2
2024/10/27,346,25.8,93,0,0,5,2
2024/10/27,378,25.7,93,0,0,6,2
2024/10/27,351.25,25.6,94,0,0,7,2
2024/10/27,293.25,25.9,94,0,0,8,2
2024/10/27,166.25,26.9,91,0,0,9,2
2024/10/27,241.25,28.7,83,0,0,10,2
2024/10/27,357.5,29.6,74,0,0,11,2
2024/10/27,347.75,28.3,85,0,0,12,2
2024/10/27,282,28.2,86,0,0,13,2
2024/10/27,270.25,28.5,85,0,0,14,2
2024/10/27,424.5,29.4,75,0,0,15,2
2024/10/27,463.75,28.7,78,0,0,16,2
2024/10/27,486.75,27.9,86,0,0,17,2
2024/10/27,505.25,27.4,90,0,0,18,2
2024/10/27,507.75,27.1,92,0,0,19,2
2024/10/27,534.5,27.1,92,0,0,20,2
2024/10/27,556.75,26.9,92,0,0,21,2
2024/10/27,534,26.6,91,0,0,22,2
2024/10/27,517.75,26.5,91,0,0,23,2
2024/10/28,543,26.4,91,0,1,0,1
2024/10/28,482,26.3,90,0,1,1,1
2024/10/28,474.75,25.9,90,0,1,2,1
2024/10/28,439,26.1,88,0,1,3,1
2024/10/28,429,25.3,90,0,1,4,1
2024/10/28,379.25,25.1,89,0,1,5,1
2024/10/28,376.25,24.8,89,0,1,6,1
2024/10/28,371.25,24.6,88,0,1,7,1
2024/10/28,453.75,25.1,86,0,1,8,1
2024/10/28,599,25.3,84,0,1,9,1
2024/10/28,634.5,25.1,86,0,1,10,1
2024/10/28,609.75,25.8,78,0,1,11,1
2024/10/28,574.5,26.2,76,0,1,12,1
2024/10/28,596.25,26.7,75,0,1,13,1
2024/10/28,674.5,26.4,75,0,1,14,1
2024/10/28,607.25,26.5,74,0,1,15,1
2024/10/28,687.25,25.9,76,0,1,16,1
2024/10/28,648.5,25.3,78,0,1,17,1
2024/10/28,627.5,24.6,82,0,1,18,1
2024/10/28,642.25,24.4,85,0,1,19,1
2024/10/28,608.25,24.4,85,0,1,20,1
2024/10/28,585.25,24.5,80,0,1,21,1
2024/10/28,580.25,24.4,82,0,1,22,1
2024/10/28,540.5,24.4,85,0,1,23,1
2024/10/29,524.5,24.1,86,0,2,0,1
2024/10/29,459.25,24.1,86,0,2,1,1
2024/10/29,465,24.1,80,0,2,2,1
2024/10/29,429.5,23.8,80,0,2,3,1
2024/10/29,377,23.9,80,0,2,4,1
2024/10/29,350.75,24,80,0,2,5,1
2024/10/29,384.5,24,85,0,2,6,1
2024/10/29,341.25,23.7,87,0,2,7,1
2024/10/29,334,24.6,81,0,2,8,1
2024/10/29,364.75,25.6,76,0,2,9,1
2024/10/29,372.5,26.6,71,0,2,10,1
2024/10/29,419.5,27.8,68,0,2,11,1
2024/10/29,460,28.5,66,0,2,12,1
2024/10/29,525.5,27.8,70,0,2,13,1
2024/10/29,632.75,27.1,71,0,2,14,1
2024/10/29,678.25,26.4,72,0,2,15,1
2024/10/29,709.25,25.7,74,0,2,16,1
2024/10/29,672,24.6,77,0,2,17,1
2024/10/29,678,23.6,80,0,2,18,1
2024/10/29,667,23.6,78,0,2,19,1
2024/10/29,629.75,23.5,78,0,2,20,1
2024/10/29,601.75,23.4,78,0,2,21,1
2024/10/29,577.5,23.3,78,0,2,22,1
2024/10/29,527.25,23.1,78,0,2,23,1
2024/10/30,507.25,22.8,78,0,3,0,1
2024/10/30,448.5,22.8,78,0,3,1,1
2024/10/30,456.5,22.9,76,0,3,2,1
2024/10/30,403,22.6,78,0,3,3,1
2024/10/30,383.5,22.2,80,0,3,4,1
2024/10/30,356.75,22.3,80,0,3,5,1
2024/10/30,355.25,22.2,86,0,3,6,1
2024/10/30,299,22.7,83,0,3,7,1
2024/10/30,275.75,23.6,78,0,3,8,1
2024/10/30,381,25,74,0,3,9,1
2024/10/30,367,26,71,0,3,10,1
2024/10/30,362.5,27.2,70,0,3,11,1
2024/10/30,455.25,28.3,67,0,3,12,1
2024/10/30,546,27.9,70,0,3,13,1
2024/10/30,640.75,28,71,0,3,14,1
2024/10/30,681.5,27.7,73,0,3,15,1
2024/10/30,717.25,28,71,0,3,16,1
2024/10/30,715.75,26.8,75,0,3,17,1
2024/10/30,671.25,26,79,0,3,18,1
2024/10/30,652.75,25.8,80,0,3,19,1
2024/10/30,636,26.1,79,0,3,20,1
2024/10/30,620.5,26.2,82,0,3,21,1
2024/10/30,582.5,26.3,85,0,3,22,1
2024/10/30,530.25,26.2,86,0,3,23,1
2024/10/31,533.5,26,87,0,4,0,1
2024/10/31,501.5,26.3,86,0,4,1,1
2024/10/31,487,26.5,85,0,4,2,1
2024/10/31,436.5,26.1,87,0,4,3,1
2024/10/31,435.75,26.5,86,0,4,4,1
2024/10/31,390.25,26.1,87,0,4,5,1
2024/10/31,428.25,26.5,88,0,4,6,1
2024/10/31,376.5,26.5,89,0,4,7,1
2024/10/31,393.75,25.9,94,1,4,8,1
2024/10/31,394.25,26.5,92,1,4,9,1
2024/10/31,374.75,26.6,93,1,4,10,1
2024/10/31,389.25,27,86,0,4,11,1
2024/10/31,402.25,27.5,79,0,4,12,1
2024/10/31,424,27.8,75,0,4,13,1
2024/10/31,422.75,28.2,71,0,4,14,1
2024/10/31,463.75,28.6,69,0,4,15,1
2024/10/31,525,28.5,69,0,4,16,1
2024/10/31,504.5,25.9,90,1,4,17,1
2024/10/31,493.75,25.4,92,1,4,18,1
2024/10/31,505.5,24.9,94,1,4,19,1
2024/10/31,502.75,24.7,96,1,4,20,1
2024/10/31,532.25,24.6,96,1,4,21,1
2024/10/31,538.75,24.5,94,1,4,22,1
2024/10/31,490.25,24.4,92,1,4,23,1
2024/11/1,490.75,23.7,93,1,5,0,1
2024/11/1,453.25,23.3,95,1,5,1,1
2024/11/1,438.25,23.2,95,1,5,2,1
2024/11/1,423.75,22.8,95,1,5,3,1
2024/11/1,391.75,23,95,1,5,4,1
2024/11/1,383,23.2,95,1,5,5,1
2024/11/1,382.25,23.4,95,1,5,6,1
2024/11/1,368,23.6,95,1,5,7,1
2024/11/1,389.75,24.9,94,0,5,8,1
2024/11/1,508.5,25.8,91,0,5,9,1
2024/11/1,551.25,25.8,90,0,5,10,1
2024/11/1,554,25.8,90,0,5,11,1
2024/11/1,598.5,25.8,90,0,5,12,1
2024/11/1,603.5,25.8,89,1,5,13,1
2024/11/1,603.75,25.8,89,0,5,14,1
2024/11/1,635.75,25.8,89,0,5,15,1
2024/11/1,581.5,25.7,89,0,5,16,1
2024/11/1,563.75,25.7,88,0,5,17,1
2024/11/1,514.25,25.7,88,0,5,18,1
2024/11/1,530.75,25.7,88,0,5,19,1
2024/11/1,491.25,25.7,88,0,5,20,1
2024/11/1,518.25,25.7,87,0,5,21,1
2024/11/1,499.5,25.7,87,0,5,22,1
2024/11/1,507.5,25.7,87,0,5,23,1
2024/11/2,486.5,25.7,87,0,6,0,4
2024/11/2,408.75,25.7,86,0,6,1,4
2024/11/2,406.25,25.7,86,0,6,2,4
2024/11/2,377.5,25.7,86,0,6,3,4
2024/11/2,355.25,25.7,86,0,6,4,4
2024/11/2,349,25.6,85,0,6,5,4
2024/11/2,364.25,25.6,85,0,6,6,4
2024/11/2,294,25.6,85,0,6,7,4
2024/11/2,250.75,25.6,85,0,6,8,4
2024/11/2,172.25,25.6,84,0,6,9,4
2024/11/2,135,25.6,84,0,6,10,4
2024/11/2,105.75,25.6,84,0,6,11,4
2024/11/2,161.25,25.6,84,0,6,12,4
2024/11/2,174,25.6,83,0,6,13,4
2024/11/2,254.75,25.6,83,0,6,14,4
2024/11/2,370.75,25.6,83,0,6,15,4
2024/11/2,489,25.6,83,0,6,16,4
2024/11/2,484.75,25.5,82,0,6,17,4
2024/11/2,464.75,25.5,82,0,6,18,4
2024/11/2,472.25,25.5,82,0,6,19,4
2024/11/2,482.75,25.5,82,0,6,20,4
2024/11/2,492.25,25.5,81,0,6,21,4
2024/11/2,462,25.5,81,0,6,22,4
2024/11/2,454.75,25.5,81,0,6,23,4
2024/11/3,444,25.5,81,0,0,0,4
2024/11/3,410,25.5,80,0,0,1,4
2024/11/3,403,25.5,80,0,0,2,4
2024/11/3,372,25.5,80,0,0,3,4
2024/11/3,334.75,25.5,80,0,0,4,4
2024/11/3,352.25,25.5,79,0,0,5,4
2024/11/3,356.25,25.4,79,0,0,6,4
2024/11/3,263.75,25.4,79,0,0,7,4
2024/11/3,204.25,25.4,79,0,0,8,4
2024/11/3,146.25,25.4,78,0,0,9,4
2024/11/3,90.75,25.4,78,0,0,10,4
2024/11/3,72.25,25.4,78,0,0,11,4
2024/11/3,113.5,25.4,78,0,0,12,4
2024/11/3,158.25,25.4,77,0,0,13,4
2024/11/3,232,25.4,77,0,0,14,4
2024/11/3,329.5,25.4,77,0,0,15,4
2024/11/3,439,25.4,77,0,0,16,4
2024/11/3,484.75,25.4,76,0,0,17,4
2024/11/3,469.75,25.4,76,0,0,18,4
2024/11/3,498.5,25.3,76,0,0,19,4
2024/11/3,535.5,25.3,76,0,0,20,4
2024/11/3,491,25.3,75,0,0,21,4
2024/11/3,494.25,25.3,75,0,0,22,4
2024/11/3,492.75,25.3,75,0,0,23,4
2024/11/4,471.5,25.3,75,0,1,0,3
2024/11/4,474,25.3,74,0,1,1,3
2024/11/4,432,25.3,74,0,1,2,3
2024/11/4,422.25,25.3,74,0,1,3,3
2024/11/4,370,25.3,74,0,1,4,3
2024/11/4,384.5,25.3,73,0,1,5,3
2024/11/4,364.25,25.3,73,0,1,6,3
2024/11/4,316.75,25.2,73,0,1,7,3
2024/11/4,380,25.2,73,0,1,8,3
2024/11/4,321,25.2,72,0,1,9,3
2024/11/4,419,25.2,72,0,1,10,3
2024/11/4,391.25,25.2,72,0,1,11,3
2024/11/4,404.5,25.2,72,0,1,12,3
2024/11/4,445,25.2,71,0,1,13,3
2024/11/4,596.25,25.2,71,0,1,14,3
2024/11/4,641.5,25.2,71,0,1,15,3
2024/11/4,701.75,25.2,71,0,1,16,3
2024/11/4,669.25,25.2,70,0,1,17,3
2024/11/4,633,25.2,70,0,1,18,3
2024/11/4,620.5,25.2,70,0,1,19,3
2024/11/4,615.25,25.1,70,0,1,20,3
2024/11/4,599.75,25.1,69,0,1,21,3
2024/11/4,554.75,25.1,69,0,1,22,3
2024/11/4,520.25,25.1,69,0,1,23,3
2024/11/5,492,25.1,69,0,2,0,3
2024/11/5,474,25.1,68,0,2,1,3
2024/11/5,422.75,25.1,68,0,2,2,3
2024/11/5,417.75,25.1,68,0,2,3,3
2024/11/5,372.75,25.1,68,0,2,4,3
2024/11/5,361.75,25.1,67,0,2,5,3
2024/11/5,392.25,25.1,67,0,2,6,3
2024/11/5,335,25.1,67,0,2,7,3
2024/11/5,409.25,25.1,67,0,2,8,3
2024/11/5,498.75,25,66,0,2,9,3
2024/11/5,327.75,25,66,0,2,10,3
2024/11/5,283.75,25,66,0,2,11,3
2024/11/5,346.25,25,66,0,2,12,3
2024/11/5,399.5,25,65,0,2,13,3
2024/11/5,506.5,25,65,0,2,14,3
2024/11/5,625.75,25,65,0,2,15,3
2024/11/5,679,25,65,0,2,16,3
2024/11/5,616.75,25,64,0,2,17,3
2024/11/5,621.75,25,64,0,2,18,3
2024/11/5,595.5,25,64,0,2,19,3
2024/11/5,627.75,25,64,0,2,20,3
2024/11/5,566,24.9,63,0,2,21,3
2024/11/5,542.75,24.9,63,0,2,22,3
2024/11/5,511.75,24.9,63,0,2,23,3
2024/11/6,475,24.9,63,0,3,0,3
2024/11/6,459.5,24.9,62,0,3,1,3
2024/11/6,416.5,24.9,62,0,3,2,3
2024/11/6,405.25,24.9,62,0,3,3,3
2024/11/6,353.75,24.9,62,0,3,4,3
2024/11/6,338.5,24.9,61,0,3,5,3
2024/11/6,353,24.9,61,0,3,6,3
2024/11/6,254.25,24.9,61,0,3,7,3
2024/11/6,217.75,24.9,61,0,3,8,3
2024/11/6,235.75,24.9,60,0,3,9,3
2024/11/6,209.5,24.8,60,0,3,10,3
2024/11/6,233,24.8,60,0,3,11,3
2024/11/6,279.75,24.8,60,0,3,12,3
2024/11/6,350.75,24.8,59,0,3,13,3
2024/11/6,418.5,24.8,59,0,3,14,3
2024/11/6,530.5,24.8,59,0,3,15,3
2024/11/6,596.75,24.8,59,0,3,16,3
2024/11/6,556.25,23.2,62,0,3,17,3
2024/11/6,540,22.2,65,0,3,18,3
2024/11/6,542.75,21.7,65,0,3,19,3
2024/11/6,547.5,21.3,66,0,3,20,3
2024/11/6,512.5,21,68,0,3,21,3
2024/11/6,530.25,20.8,68,0,3,22,3
2024/11/6,503.5,20.7,68,0,3,23,3
2024/11/7,456.5,20.8,66,0,4,0,3
2024/11/7,448.5,20.8,64,0,4,1,3
2024/11/7,396.25,20.5,67,0,4,2,3
2024/11/7,398,20.6,70,0,4,3,3
2024/11/7,347,20.5,69,0,4,4,3
2024/11/7,336.5,20.5,67,0,4,5,3
2024/11/7,353,20.3,67,0,4,6,3
2024/11/7,237,20.5,69,0,4,7,3
2024/11/7,198.5,21.6,70,0,4,8,3
2024/11/7,246.75,23,68,0,4,9,3
2024/11/7,198.25,24.6,65,0,4,10,3
2024/11/7,203,25.7,63,0,4,11,3
2024/11/7,239.25,26,63,0,4,12,3
2024/11/7,304.5,26.7,62,0,4,13,3
2024/11/7,384.75,26.5,63,0,4,14,3
2024/11/7,484.25,26.3,64,0,4,15,3
2024/11/7,576.5,25.6,65,0,4,16,3
2024/11/7,579.5,24,71,0,4,17,3
2024/11/7,543,23.3,72,0,4,18,3
2024/11/7,518.75,22.7,74,0,4,19,3
2024/11/7,553.5,22.3,76,0,4,20,3
2024/11/7,516.5,21.9,78,0,4,21,3
2024/11/7,486,21.6,80,0,4,22,3
2024/11/7,492,21.5,84,0,4,23,3
2024/11/8,453.75,21.3,86,0,5,0,3
2024/11/8,422.25,21.1,88,0,5,1,3
2024/11/8,430.25,21.1,88,0,5,2,3
2024/11/8,372.25,21.1,89,0,5,3,3
2024/11/8,368,21.3,87,0,5,4,3
2024/11/8,326.5,21.5,87,0,5,5,3
2024/11/8,333.75,21.5,86,0,5,6,3
2024/11/8,287.25,21.5,86,0,5,7,3
2024/11/8,256.5,22.3,79,0,5,8,3
2024/11/8,330.25,23,77,0,5,9,3
2024/11/8,391,24.2,73,0,5,10,3
2024/11/8,238.5,24.6,73,0,5,11,3
2024/11/8,321.75,26.6,68,0,5,12,3
2024/11/8,476.25,26.5,70,0,5,13,3
2024/11/8,506.75,25.6,74,0,5,14,3
2024/11/8,465.25,25.1,78,0,5,15,3
2024/11/8,501,24.6,78,0,5,16,3
2024/11/8,486.5,23.8,83,0,5,17,3
2024/11/8,463.25,23.2,88,0,5,18,3
2024/11/8,436.5,23.1,89,0,5,19,3
2024/11/8,434,23.2,90,0,5,20,3
2024/11/8,411.75,23,93,0,5,21,3
2024/11/8,433.5,23.1,92,0,5,22,3
2024/11/8,399.75,23,93,0,5,23,3
2024/11/9,386.25,23,93,0,6,0,2
2024/11/9,381.5,23,94,0,6,1,2
2024/11/9,362.5,23.1,94,0,6,2,2
2024/11/9,338,23,95,0,6,3,2
2024/11/9,332,23.2,94,0,6,4,2
2024/11/9,310.5,23.2,91,0,6,5,2
2024/11/9,307.5,23.3,91,0,6,6,2
2024/11/9,260.75,23.6,93,0,6,7,2
2024/11/9,210.5,24.7,89,0,6,8,2
2024/11/9,187.75,25.8,83,0,6,9,2
2024/11/9,132,26.8,78,0,6,10,2
2024/11/9,61.75,27,77,0,6,11,2
2024/11/9,74.25,28.1,73,0,6,12,2
2024/11/9,105.5,28.2,74,0,6,13,2
2024/11/9,230.5,27.8,76,0,6,14,2
2024/11/9,297,26.9,79,0,6,15,2
2024/11/9,407.75,26.2,86,0,6,16,2
2024/11/9,404.75,25.3,89,0,6,17,2
2024/11/9,399,24.6,92,0,6,18,2
2024/11/9,425.75,24.4,92,0,6,19,2
2024/11/9,401.75,24.3,92,0,6,20,2
2024/11/9,406.25,24.1,93,0,6,21,2
2024/11/9,408,24,94,0,6,22,2
2024/11/9,397.75,23.8,95,0,6,23,2
2024/11/10,391,23.7,91,0,0,0,2
2024/11/10,356.25,23.7,91,0,0,1,2
2024/11/10,378.5,23.8,92,0,0,2,2
2024/11/10,343,23.9,94,0,0,3,2
2024/11/10,340.75,23.6,95,0,0,4,2
2024/11/10,326.5,23.6,91,0,0,5,2
2024/11/10,321.5,23.9,91,0,0,6,2
2024/11/10,265.75,23.9,92,0,0,7,2
2024/11/10,175.5,24.4,94,0,0,8,2
2024/11/10,194.25,26,87,0,0,9,2
2024/11/10,204.25,26.8,78,0,0,10,2
2024/11/10,130,26.7,77,0,0,11,2
2024/11/10,46.25,26.4,77,0,0,12,2
2024/11/10,52.25,26.6,76,0,0,13,2
2024/11/10,156.5,26.2,77,0,0,14,2
2024/11/10,247,25.9,77,0,0,15,2
2024/11/10,361,25.8,76,0,0,16,2
2024/11/10,406.5,25,79,0,0,17,2
2024/11/10,431.75,24.4,85,0,0,18,2
2024/11/10,452.5,24.2,87,0,0,19,2
2024/11/10,444.25,23.9,88,0,0,20,2
2024/11/10,449,23.4,90,0,0,21,2
2024/11/10,455.5,23.1,92,0,0,22,2
2024/11/10,474.75,22.7,93,0,0,23,2
2024/11/11,459.5,22.8,92,0,1,0,1
2024/11/11,431.25,22.9,91,0,1,1,1
2024/11/11,411.25,23,91,0,1,2,1
2024/11/11,378.75,23.1,90,0,1,3,1
2024/11/11,401.75,22.9,91,0,1,4,1
2024/11/11,363.75,22.7,93,0,1,5,1
2024/11/11,336.75,22.8,92,0,1,6,1
2024/11/11,253.5,23.2,90,0,1,7,1
2024/11/11,277.5,24.5,80,0,1,8,1
2024/11/11,276,25.7,75,0,1,9,1
2024/11/11,289,26.5,72,0,1,10,1
2024/11/11,274.75,26.9,74,0,1,11,1
2024/11/11,320.5,27.4,73,0,1,12,1
2024/11/11,433.75,28.1,72,0,1,13,1
2024/11/11,503.75,27.9,73,0,1,14,1
2024/11/11,604.25,27.2,75,0,1,15,1
2024/11/11,652,26.4,78,0,1,16,1
2024/11/11,623,25.5,86,0,1,17,1
2024/11/11,639.25,24.7,89,0,1,18,1
2024/11/11,620.5,24.2,90,0,1,19,1
2024/11/11,594.5,24.1,91,0,1,20,1
2024/11/11,558,24.1,91,0,1,21,1
2024/11/11,549.5,23.9,91,0,1,22,1
2024/11/11,521.5,23.8,93,0,1,23,1
2024/11/12,524.5,24,93,0,2,0,1
2024/11/12,475.25,24.1,93,0,2,1,1
2024/11/12,447.5,24,92,0,2,2,1
2024/11/12,415,24,92,0,2,3,1
2024/11/12,380.75,24,94,0,2,4,1
2024/11/12,382.5,24,94,0,2,5,1
2024/11/12,380,24,95,0,2,6,1
2024/11/12,339.75,24.3,94,0,2,7,1
2024/11/12,419.25,24.7,93,0,2,8,1
2024/11/12,591.5,25.2,90,0,2,9,1
2024/11/12,549.75,25.6,88,0,2,10,1
2024/11/12,510.5,26.3,86,0,2,11,1
2024/11/12,556.25,26.8,83,0,2,12,1
2024/11/12,616,27.2,85,0,2,13,1
2024/11/12,647,27,87,0,2,14,1
2024/11/12,692.25,26.7,88,0,2,15,1
2024/11/12,718.75,26,89,0,2,16,1
2024/11/12,635.5,25.4,91,0,2,17,1
2024/11/12,656.5,25.1,91,0,2,18,1
2024/11/12,649,25.1,91,0,2,19,1
2024/11/12,614.25,25,91,0,2,20,1
2024/11/12,578.5,25.2,90,0,2,21,1
2024/11/12,585,24.9,91,0,2,22,1
2024/11/12,550,24.8,93,0,2,23,1
2024/11/13,524.5,24.8,94,0,3,0,1
2024/11/13,479.5,24.6,93,0,3,1,1
2024/11/13,483.5,24.8,94,0,3,2,1
2024/11/13,433.75,25,91,0,3,3,1
2024/11/13,393.75,25.3,91,0,3,4,1
2024/11/13,383.75,25.4,94,0,3,5,1
2024/11/13,386,24.8,94,0,3,6,1
2024/11/13,329.5,24.8,94,0,3,7,1
2024/11/13,351,25,92,0,3,8,1
2024/11/13,425,27.3,79,0,3,9,1
2024/11/13,356.75,27.9,76,0,3,10,1
2024/11/13,484,29.3,70,0,3,11,1
2024/11/13,460.75,29.7,70,0,3,12,1
2024/11/13,514,29.2,73,0,3,13,1
2024/11/13,503.25,29.2,72,0,3,14,1
2024/11/13,580.5,28.8,73,0,3,15,1
2024/11/13,618.75,27.8,79,0,3,16,1
2024/11/13,601,26.5,88,0,3,17,1
2024/11/13,659.5,26,91,0,3,18,1
2024/11/13,680.5,26,91,0,3,19,1
2024/11/13,670.5,25.5,93,0,3,20,1
2024/11/13,630,25.4,94,0,3,21,1
2024/11/13,603.25,25.2,95,0,3,22,1
2024/11/13,592,24.8,91,0,3,23,1
2024/11/14,779.25,24.6,92,0,4,0,1
2024/11/14,735.5,24.2,93,0,4,1,1
2024/11/14,619.5,23.9,94,0,4,2,1
2024/11/14,621.25,23.8,95,0,4,3,1
2024/11/14,580.5,23.8,95,0,4,4,1
2024/11/14,529.25,23.9,95,0,4,5,1
2024/11/14,360.5,23.9,95,0,4,6,1
2024/11/14,321,23.8,96,0,4,7,1
2024/11/14,319,24,95,0,4,8,1
2024/11/14,439,25.4,94,0,4,9,1
2024/11/14,383,26.4,88,0,4,10,1
2024/11/14,428.25,27.8,79,0,4,11,1
2024/11/14,495.75,28.1,77,0,4,12,1
2024/11/14,485.25,27.5,85,0,4,13,1
2024/11/14,571.75,26.9,87,0,4,14,1
2024/11/14,613.25,26.4,88,0,4,15,1
2024/11/14,619.25,26.5,87,0,4,16,1
2024/11/14,569.75,26.5,86,0,4,17,1
2024/11/14,536.5,26,90,0,4,18,1
2024/11/14,583,25.4,94,0,4,19,1
2024/11/14,617.75,25.1,95,0,4,20,1
2024/11/14,605.25,25.1,91,0,4,21,1
2024/11/14,566,24.8,92,0,4,22,1
2024/11/14,583.25,24.8,92,0,4,23,1
2024/11/15,743,24.8,92,0,5,0,1
2024/11/15,734.75,24.8,91,0,5,1,1
2024/11/15,635.25,24.7,92,0,5,2,1
2024/11/15,610.75,24.5,93,0,5,3,1
2024/11/15,587,24.4,93,0,5,4,1
2024/11/15,557.25,24.3,93,0,5,5,1
2024/11/15,394.5,24.5,93,0,5,6,1
2024/11/15,347.25,24.3,93,0,5,7,1
2024/11/15,408,24.8,91,0,5,8,1
2024/11/15,429.5,25.6,90,0,5,9,1
2024/11/15,298.5,26.1,88,0,5,10,1
2024/11/15,317.25,26.6,87,0,5,11,1
2024/11/15,381.5,27.1,80,0,5,12,1
2024/11/15,409.75,27.6,79,0,5,13,1
2024/11/15,468,27.4,84,0,5,14,1
2024/11/15,510,26.7,88,0,5,15,1
2024/11/15,471.25,25.4,94,0,5,16,1
2024/11/15,463,25.5,93,0,5,17,1
2024/11/15,489.75,25.7,92,0,5,18,1
2024/11/15,493,25.5,92,0,5,19,1
2024/11/15,479.25,25.2,95,0,5,20,1
2024/11/15,455,25.3,95,0,5,21,1
2024/11/15,464.5,25.1,94,0,5,22,1
2024/11/15,465.25,25.1,92,0,5,23,1
2024/11/16,408.25,25,93,0,6,0,2
2024/11/16,391.5,25.1,93,0,6,1,2
2024/11/16,394.75,25,93,0,6,2,2
2024/11/16,355.75,25,92,0,6,3,2
2024/11/16,372,25,92,0,6,4,2
2024/11/16,343,24.9,92,0,6,5,2
2024/11/16,349.75,24.9,92,0,6,6,2
2024/11/16,362,24.9,93,0,6,7,2
2024/11/16,373,24.4,93,0,6,8,2
2024/11/16,397.25,24.9,95,0,6,9,2
2024/11/16,319,24.5,92,0,6,10,2
2024/11/16,255.75,25.8,90,0,6,11,2
2024/11/16,220.5,25.8,89,0,6,12,2
2024/11/16,193.75,26.2,86,0,6,13,2
2024/11/16,256,27.5,77,0,6,14,2
2024/11/16,329.5,26.1,83,0,6,15,2
2024/11/16,433.25,25.4,88,0,6,16,2
2024/11/16,441,24.8,90,0,6,17,2
2024/11/16,416,24.3,92,0,6,18,2
2024/11/16,421.75,24.2,91,0,6,19,2
2024/11/16,459.75,24.3,91,0,6,20,2
2024/11/16,427.75,24.4,89,0,6,21,2
2024/11/16,420.75,24.2,91,0,6,22,2
2024/11/16,448.75,24.2,90,0,6,23,2
2024/11/17,395,24.2,91,0,0,0,2
2024/11/17,372.25,24.2,91,0,0,1,2
2024/11/17,392.25,24.2,92,0,0,2,2
2024/11/17,353,23.9,94,0,0,3,2
2024/11/17,359.25,23.9,93,0,0,4,2
2024/11/17,331.5,24.1,91,0,0,5,2
2024/11/17,347,24,91,0,0,6,2
2024/11/17,337.75,23.9,92,0,0,7,2
2024/11/17,282.75,24.3,90,0,0,8,2
2024/11/17,178.25,25.4,81,0,0,9,2
2024/11/17,80.25,26.9,74,0,0,10,2
2024/11/17,18.25,27.3,73,0,0,11,2
2024/11/17,38,28.5,69,0,0,12,2
2024/11/17,114.25,28.8,67,0,0,13,2
2024/11/17,222,29.4,65,0,0,14,2
2024/11/17,316,28,71,0,0,15,2
2024/11/17,421.25,26.9,74,0,0,16,2
2024/11/17,463.5,26.3,73,0,0,17,2
2024/11/17,441.75,25.5,73,0,0,18,2
2024/11/17,461.25,25,73,0,0,19,2
2024/11/17,493.75,24.6,76,0,0,20,2
2024/11/17,521.5,24.6,75,0,0,21,2
2024/11/17,500.25,24.5,75,0,0,22,2
2024/11/17,498.5,24.2,77,0,0,23,2
2024/11/18,653.75,24,77,0,1,0,1
2024/11/18,651.25,23.8,76,0,1,1,1
2024/11/18,589,23.7,77,0,1,2,1
2024/11/18,557.75,23.3,79,0,1,3,1
2024/11/18,550.5,23,80,0,1,4,1
2024/11/18,510.75,22.6,79,0,1,5,1
2024/11/18,334.75,22.5,75,0,1,6,1
2024/11/18,324,22.4,74,0,1,7,1
2024/11/18,318.75,22.5,73,0,1,8,1
